10,Tesla's new moonshot is solar energy — here's why it might just work,"Tesla is a powerhouse in the modern tech world, and for good reason. The company's push for electric cars has captivated consumers, investors and industry observers, and the result is that Tesla is now the most valuable American car company . CEO Elon Musk has even set his sights on overtaking Apple one day in terms of company worth.

More recently, Tesla's focus has broadened, and it's made a different kind of push, one that aims to capture energy from the sun and use it to power people's homes.

The move makes sense. Tesla isn't just a car manufacturer; it's a multi-pronged company aiming for unseen heights in renewable energy. Tesla wants to radically transform how we access and use energy in our everyday lives, and to that end it's spearheading two different products: solar panels and solar roof tiles, also known as the Tesla Solar Roof.

Tesla's solar products are remarkably different than what we're used to seeing. Not only are the designs sleeker than traditional solar panels, but Tesla claims they are also cheaper, and that's before the savings you can expect on your power bill.

There are, of course, plenty of questions. How does Tesla plan to implement this new wave of solar power products? Is its technology really cheaper and more effective than traditional solar panels? Can Tesla pull off completely transforming home energy consumption, forever?

Tesla and solar energy: a brief history

Tesla's mission in solar and beyond is clear: the company wants to re-imagine how we consume energy. You might not know, however, that this plan actually isn't new.

In the 'Secret Tesla Motors Plan (just between you and me),' a blog post written in 2006, Musk described his grand vision to transform Tesla into more than a car company.

""...the overarching purpose of Tesla Motors (and the reason I am funding the company) is to help expedite the move from a mine-and-burn hydrocarbon economy towards a solar electric economy, which I believe to be the primary, but not exclusive, sustainable solution,"" wrote Musk.

Tesla started laying the groundwork for that transformation long before it announced any solar panel. Critical to using green energy is the ability to store it, and Tesla came up with a way to do just that in the Powerwall. First announced in 2015, the Tesla Powerwall serves as a battery to store energy captured by solar panels and tiles.

Tesla Powerwall battery

The Powerwall stores energy collected from a solar roof or tiles, and even from the electric grid. The stored energy can be used to power a home when there's no sunlight, or when the cost of electricity is higher, such as during the early evening hours.

While the original Powerwall came at a cost of $3,000 or more, the new and improved Powerwall 2 starts at $5,500, largely because it includes a built-in power inverter.

This means the unit will convert captured energy from the sun into energy that can actually be used in your home. Previously, you would had to buy an inverter separately.

With its Powerwall in place, Tesla took an even bigger step in becoming a solar power powerhouse in August 2016 when it purchased SolarCity for $2.6 billion. Founded by Elon Musk's cousin, Lyndon Rive, SolarCity specializes in the installation and development of solar panels. The SolarCity acquisition was a huge deal for Tesla; with SolarCity under its wing, Tesla can deploy full solar systems, complete with solar roofs, batteries, and so on.

Catching rays

Part of the appeal of Tesla's solar solutions are how aesthetically appealing they are: they are sleek, modern-looking, and blend in seamlessly. Tesla proved energy efficiency doesn't have to come at the cost of curb appeal with the Model S and Model X, and it's doing so again with its solar tech.

It's important to reiterate that Tesla has two solar products right now: its more traditional solar panels and the Solar Roof, which looks like standard (yet beautiful) roof shingles, but serve as both roofing and solar panels.

But looks will only take you so far, and Tesla has made its solar solutions functional, too.

The technology used in its tiles is a new form of solar technology, and thus a bit of a change for Tesla.

When Tesla first launched the Model S, it did so using a slew of existing technologies and battery cells built by Panasonic. With its solar tiles, Tesla has tapped a new technology built by Silevo, a company that was acquired by SolarCity for $200 million in 2014. That technology, however, is still somewhat new, and it's unproven in large-scale manufacturing, according to a report from The Buffalo News . So, while the technology works in the lab, it's still unclear if it can be as efficient on a larger scale.

Look just like shingles, right?

The tiles essentially incorporate different layers — a layer of glass on the top, then layers of various films, then solar cells, which convert light into electricity. Silevo technology uses what's called a ""heterojunction cell,"" and while the details of the technology get technical, the point is this: Silevo tech could offer an efficiency of up to 22%, which is greater than averages of between 10% and 15% more traditional panels achieve.

There are still a few things that are a unclear about Tesla's tiles at this point, however. Tesla is expected to use both Silevo and Panasonic technology in its solar products, but these will need to prove they can work considering Silevo is still considered somewhat experimental.

It also appears as though Tesla has taken a step back from Silevo because of its partnership with Panasonic as well, but that doesn't mean it's ditching the tech altogether. Instead, it's likely the technology just needs some more development to be effective on a mass scale.

Tesla's solar panels

Meanwhile, Tesla's solar panels, announced in April 2017, are different than the solar tiles. They look more like traditional panels, albeit sleeker. This is thanks to a much lower profile than other solar panel offerings, making them not as immediately noticeable.

According to Tesla, the panels ""exceed industry standards for durability and lifespan."" The panels aren't actually built by Tesla, but rather by Panasonic, which are then re-sold by Tesla. These don't use the Silevo technology found in the tiles.

'Plug it in and use it'

In addition to a pleasing design, experts argue the intelligence of Tesla's software combined with its Powerwall home batteries will be the real draw to home owners.

Tesla has revealed little about the software behind Powerwall, but on the consumer level it can monitor energy usage in real-time and features intelligence that allows it to automatically adjust its settings according to your usage needs and daily routine. While you don't necessarily need a Powerwall, it helps Tesla solar users get the most out of their panels or tiles.

""Tesla is using existing off-the-shelf battery technology [lithium ion] but bundles its very tech-smart information systems design to make storage just as easy as solar,"" Daniel Kammen, Professor of Energy at the University of California, Berkeley, tells TechRadar. In other words, solar energy is already easy, and Tesla makes storing it just as simple.

""Plug it in and use it,"" Kammen said.

This end-to-end package isn't something other solar companies seem to have mastered: they don't use solar to its full potential, and all the energy captured during the day can't be used at night without a decent battery. With Powerwall, Tesla is delivering a holistic solution to consumers.

Real solar savings?

While solar energy in general saves money on electric bills, it's still expensive to install, so you may not feel like you've saved money for quite some time if you go Tesla's route. Still, the company argues that eventually you will see worthwhile savings on energy use.

According to Tesla, the real savings are to be found in its Solar Roof. And we’re not just talking the cost of the tiles compared to other solar products: Musk said during an earnings call in November that installing its roof is cheaper than installing standard roof tiles. And that's before the money you save from the energy it generates.

""Electricity,"" Musk said, ""is just a bonus.""

Electricity is just a bonus Tesla CEO Elon Musk

But is this claim of cheaper costs true? Well, it's complicated. According to Musk, the solar tiles are cheaper than the cost of concrete or ceramic roof tiles. Those, however, are among the more expensive roof tiles out there, running between $400 and $2,000 per 100 square feet, according to The Motley Fool .

So while Tesla's roofing may end up being cheaper than some traditional materials, it will only be cheaper than the more expensive traditional materials.

Tesla unveiled pricing for its Solar Roof earlier this week, so we can helpfully run the numbers. On average, a Solar Roof will cost $21.85 per square foot for a 3,000-square-foot roof, although that pricing depends on factors like location and the ratio of solar to non-solar tiles you purchase.

Here's what you'll see when Tesla spits out your Solar Roof estimate

Because pricing varies home-to-home, Tesla launched an online calculator to figure out price estimates.

For this story, we plugged in a 3,000-foot-square roof in Sunnyvale, California, and received a roof installation estimate of $79,500, plus $7,000 for the Tesla Powerwall. Undoubtedly that's a lot of money, but for the materials used and the type of roof you're getting, it's actually around the same price as a non-solar roof.

According to Consumer Reports , a traditional Slate Tile roof would cost around $98,500 to install on a 3,000-foot-square roof, making it more expensive than the $79,500 Textured or Smooth Glass roof we calculated for our fictional Sunnyvale home.

What's more, you start saving after the initial install. In California, you would get a $21,000 tax credit for installing such a roof, and Tesla says the roof would generate $113,900 of energy over the next 30 years. At the end of the 30 years, you will have paid off your roof, and generated an extra $48,400 worth of energy. In the long run, your solar roof would cost zero dollars, and you could even make money from it by selling the extra energy.

An important part of Tesla's equation is the ratio of solar tiles to non-solar tiles. Tesla's roofing is actually built from a combination of solar and non-solar tiles, and you can adjust the ratio you want installed. Using fewer solar tiles and more non-solar tiles will result in a cheaper installation cost, but less energy generated.

Tesla's solar tiles are, at least on paper, worth it the investment, even if you weren't thinking of getting a more expensive slate glass roof. Traditional roofing simply can't generate money, and will only cost you in repairs and replacements. Even cheaper asphalt tile roofing, which costs around $20,000 to install on a 3,000-foot-square roof, will cost you more money over time.

And what about the more traditional Panasonic-made solar panels Tesla recently unveiled? Are they more affordable and cost effective than other panels? Unfortunately, we can’t know yet as Tesla hasn't announced pricing for its panels.

We can do a bit of sleuthing, however. Solar Power Authority , which offers quotes for panels, says the average cost of solar panels is around $5-$6 per watt including installation. That puts a 5kW system between $25,000 and $30,000.

Tesla’s Panasonic modules each offer 325 watts, so each module should sit between $1,625 and $1,950. They likely won’t be sold by individual modules, but any less than that would be considered a good price to pay.

Tesla solar takes flight

Tesla is still working on its solar products, and in fact only two of its four solar tile options are available this year, with the others arriving in 2018. The two up for pre-order now are Textured Glass and Smooth Glass, and next year will see Slate Glass and Tuscan Glass.

Tesla's venture into solar may still be in the early stages, but already it's poised to be an influential player in the renewable energy world, helped by unique products, a respected business model and name recognition.

""Tesla has both a fantastic technology solution that is available right now, and a great brand and market research,"" said UC Berkeley's Kammen. ""This is a powerful combination.""

The big question now is whether home owners actually buy a Tesla Solar Roof or panels. Residential solar is on the rise in the US, but while 2016 was the market's biggest year to date, the number of residential solar installations in the country still only totals somewhere above one million, according to the Solar Energy Industries Association.

The climb to widespread residential solar adoption is steep, but with Tesla joining the fray, more homeowners may now consider switching to solar, whether for the installation price, long-term savings, to be an early adopter, or all of the above.

What is clear is Tesla is serious about solar, and we expect to learn about improvements in the technology, cheaper pricing and even more energy products in the months and years to come.",techradar
4,Trump Accidentally Tweeted Just The Word 'We' And It Started A Whole Meme,But not before the good people of Twitter dot com took notice and responded like the responsible adults they are.,buzzfeed
4,17 Moms Who Are So Savage It's Inspiring,"17.

And this mom used the line that will shut down anyone who comes for her.",buzzfeed
4,When Only Memories Can Fill The Cracks,"When I was a teenager, I drew the floor plan of my house a lot. It helped me tell stories about my family, where it was important to understand the view I had from my bedroom, or that there was a dividing half-wall between the kitchen and the living room in an otherwise open concept house. I’d draw lines to illustrate the trajectory of our tiny dog, who’d ricochet against the fridge, scramble down the hallway, bank off the doorframe into my parents’ bedroom, and steal a pair of socks. If I adjusted the scale of my drawing, I could show how close the house was to a nearby conservation area, and to the river beside where I’d sneak cigarettes and spray myself with CK One perfume before returning home, as though my mother wasn’t wise to the fact that the wooded areas of Guelph don’t smell like department store fragrance. My parents sold that house last fall, and moved into my mother’s childhood home — Nonna’s house, to me. Nonna is still alive, but her dementia means she’s been relocated to a retirement community, leaving her house empty. It wasn’t an easy process: My parents, looking to downsize, hadn’t found anything suitable after two years of looking. And Nonna, fiercely independent and living alone since the death of her husband more than 30 years earlier, wasn’t ready to let the house leave the family. She might not have ever moved were it not for the dementia, which, as a byproduct of its gradual erasure of Nonna’s memory, had made it dangerous for her to live alone. Once my parents bought the house, they began the physically necessary but emotionally taxing work of making it their own: a full reno, new appliances, new furniture. In addition to Nonna herself, most of the stuff that reminded me of her — the baby-blue shag carpet, the just-for-show purple towels in the upstairs bathroom, the Jesus portrait hanging above the staircase — is gone too. Nonna, for most of my life, would spend hours in conversation with me — in person at her house in Guelph, then over the phone once I moved to Toronto. Last time I saw her, she remembered me as her “granddaughter,” and that took 30 minutes. Nonna is physically recognizable to me, but the version of her who exists in my mind — the woman who anchored my family down — now lives only in the objects I connected to my formative memories of her: The kitchenwares, framed photographs, and textiles that were split among her living family members after my parents bought the house. They were once just home furnishings, but are now a direct line to a person in the midst of being erased. When I think of my parents’ new house, I draw the floor plan to Nonna’s house in my head. Then I fill it with all her physical belongings, the ones that still remind me of her, the ones I couldn’t save and that I’ll never see again. Even though Nonna is still alive, I include her.

When architects go on digs, the artifacts they uncover serve as irrefutable scientific evidence of the past. But they’re also objects that connect us to this past on a more visceral, sentimental level than carbon-dating. Physical artifacts can, to the trained eye, go well beyond confirming the existence of history — these objects tell us about habits, customs, fears, superstitions, victories celebrated and losses mourned; they tell us that people existed, and they tell us who those people were.

When my mother’s family moved to Canada from Northern Italy in 1959, they were stuff-less by necessity because there was no home ready for such things. The four of them — my mother, her older sister, and my Nonna and Nonno — first rented part of a house in a predominantly Italian neighbourhood in Guelph, later renting a whole house, all the while saving money for the plot of land they would eventually buy not far away by slowly buying only the stuff they needed: A matching pink couch, loveseat and chair, and a tufted, brocade couch for the basement; a television with knobs you’d twist to change the channels; a solid-wood kitchen table, so massive and imposing I always imagined they lowered it in with a crane before the house had a roof. After her husband died in 1984 — and, I think, even before — Nonna didn't replace things often, if ever, giving the impression that everything I ever knew Nonna to own was all she had ever owned.; Iin my mind she and her furniture, her pots and pans, her plates and cooking tools, are all inextricable from her. iThey were always in the same place (and, consequently, talways in the same place as her),and always in the same condition. Nonna and her things were constants, and while the stuff wasn't expensive or elaborate, but it was hers. She favoured olds sets of dishes for weeknight dinners of meaty pasta or perfect fried chicken cutlets with garlicky, parsley-studded mushrooms, and ancient tupperware for food storage. When things broke a little, she kept using them; when they broke a lot, she would fix them. There was a system to the way things were cared for: No plate or glass ever hit the kitchen table without a coaster or placemat beneath. Nonna cared about her home and possessions not because they were expensive, but because she bought them with her own money, and kept them in good shape. Her independence reflected in the purchase, the care, and the maintenance of a set of powder-pink living room furniture that may well have been brand new if not for their sort of awful late-60s hue. The way Nonna viewed her home and her things reflected how she viewed herself (and vice versa): With meticulous grooming, diligent upkeep, and the ability to either work around breaks as they happened, or fix them on her own. She cared for herself like a person who had the potential for permanence. There came a point when things began to degrade beyond her capacity for repair and upkeep. At first, this had to do mainly with Nonna’s physical limitations. It was difficult for her to descend the stairs to vacuum the basement, for example, so the rec room became permanently sealed off. Soon, my family was beginning to pitch in with laundry and small household chores. Without Nonna’s diligence, the house began to show its age. The plates, pans and utensils in her cupboards collected dust as they fell into disuse — she’d still cook sometimes, sure, but she didn’t have the energy for family dinners anymore. And sometimes, the recipes tasted just a bit off, like she’d forgotten a step, or confused the measurements for a couple of ingredients. She became anxious, distracted, and confused. But despite the physical evidence collecting around her — the house and everything in it, spotless and new for decades, was suddenly old and worn — Nonna denied there was anything wrong. Four years ago, she left a pot of water on the stove so long it was blackened beyond the point of cleaning or repair. She had completely forgotten it was there. In any other context, the incident might have been innocuous, but for Nonna — who had already been slowly losing grip on her stuff, her home, her independence — it was a tipping point. lLiving alone was no longer safe. My family began discussions about moving her to a retirement home, which involved discussions about what would come of her house, and of course, all her things. Near the end of Nonna’s time at the house, that kitchen table — around which we’d gather every Christmas, and at least on Sunday a month — began to crack right down the middle. The springs on the basement couch had become so worn, you’d almost hit the floor if you sat on it. And and who wanted a television that forced you to walk up to it just to change the channel? As anyone who’s divided an estate will tell you, the conversation around a loved one's possessions revolves largely around one question: What do you want? Some things were readily spoken for — the only two pots that remained of the set shipped over from Italy went to my mother and aunt. An espresso set, long coveted by one of my cousins, was set aside for him. The basement furniture, all of it worn by time or by the misuse of my sister and I, was donated or trashed. Last Easter, my sister and I sat down in my aunt’s basement to divide the possessions that had been set aside for us — mostly things from the kitchen. What was initially a conversation of utility, of looking at objects and determining, as I always do when deciding what I should own, whether they’re of actual use to me, became an exercise in remembering Nonna through her possessions. Things became impossible to discard. When presented with the physical manifestation of every Sunday dinner I’d ever eaten, invisibly imprinted with the memory of the woman who cooked them as I watched over her shoulder. I couldn’t imagine living without any of it. I took broken Tupperware that might have once carried leftover lasagna from Nonna’s house to ours, and a full set of cutlery despite already owning more than enough forks. I took a giant gilded soup tureen that I had never even seen before, because I knew it was part of a set that had been carefully carried over on a boat, in 1959, and an awkwardly-shaped, tall spouted pot whose only use, as far as I can tell, is boiling water. I wrapped it all up in a set of rags—threadbare after years of use dusting the framed photos of Nonno, which, along with some wedding gifts and pieces of jewellery, were the only sentimental things I knew Nonna to own—that are now vacuum sealed and packed away, to preserve Nonna’s crisp hemmed edges, never again to be used for their intended purpose. In Nonna’s things, I can still see her the way I remember her best: Proudly self-sufficient and independent. And if I keep her things clean, in good working order and in good repair, I feel like I can keep that Nonna — the one she herself fought to maintain, the one she tried for so long to deny we were all losing, the one who, in reality, disappeared many years ago — alive forever.

The last time I talked to Nonna on the phone, it was on her 87th birthday. She told me that she was very old now, that she hadn’t really felt up to doing anything that day. She asked if I was happy with my job and my apartment. Then she thanked me for calling and said goodbye. No “I love you.” Until four or five years ago, Nonna would repeat her “I love yous” at the end of a phone call until I had no choice but to hang up on her. I don’t doubt that she still loves me; it’s more likely that these days, after a few minutes, she doesn’t remember who called.

When I was younger, I took for granted what an indomitable force Nonna was. She lived alone and kept a home by herself for three decades, while acting as an emergency contact for my entire family, no matter what we needed: A ride, a loan, a night off. She could be difficult and demanding, but we were close. I was patient with her when she struggled with English, and, later, eager to learn from her when she cooked. When she still lived at home but had begun to experience waking nightmares, I spent a night there, and she felt safe enough to sleep through the night. In my adult life, I have used Nonna’s immovable spirit of independence as a guiding principle. Now, her loss of independence is devastating because it means I have lost the part of her of which I was most in awe, but also, because I am terrified of someday losing my own. The same things that happened to Nonna will probably happen to me, with or without dementia. I might not be able to wash the plates I took from her kitchen to mine, because they’re too heavy. My eyesight might prevent me from patching up small holes in t-shirts and dish cloths, and my back — which is already in bad shape, frankly — could make it hard for me to vacuum my carpets. I might forget how to cook the things I most love to eat. I will get old, and I will fight back against age as it claws back against my ability to do things for myself. And I, like Nonna, might refuse to negotiate and to accept that I simply can’t do things the way I used to. Frankly, I probably will: I’ve adopted a lot of Nonna’s obstinate self-sufficiency. I wonder if I’ll forget her awkwardly-shaped, tall spouted pot on the stove someday, and I wonder who will decide what happens to all of the things I’ve inherited from Nonna after I’ve forgotten that most of them ever existed in the first place. When I first saw how my parents had changed Nonna’s house, was like one of those dreams where you know you’re at your old high school but everything looks like your best friend’s kitchen. The cognitive disconnect was overwhelming. On an early visit, I ran my hand along one of the hallway walls, wondering if I’d be able to physically register that it now ends sooner than it used to. I’d close my eyes while sitting on the new, grey couch and pretend I was still sitting on the old, pink one; a feat of imagination assisted by a living room window that’s still the same width and height that it used to be. Though, with horizontal blinds replacing the old vertical ones — and slightly less light coming in — it feels like everything has gotten a bit colder, and a bit smaller. The truth is actually kind of the opposite: Nonna’s furniture took up so much more space than the stuff my parents own. Especially the table. And somehow, they lifted the massive wood one that hosted all the Christmas dinners, coffees, and conversations we never had anywhere else, and moved it out of the house. Nobody saved it. The crack down its middle had deepened into a chasm; the solid foundation that had once supported our family gatherings was being gradually replaced by a widening, empty gulf, unyielding as it was irreparable.",buzzfeed
4,"If You Can Get 10/12 On This Fruit Test, You've Got A REALLY Good Memory","Orange you glad you found it?

Here are the cherries!

That's where it was hiding.

Top row, right in the middle.

Just tucked away down there.

Don't get too sour about it.

No doubt about it.

That's where it was hiding.

If You Can Get 10/12 On This Fruit Test, You've Got A REALLY Good Memory

Your memory isn't the best, huh? That's okay, it just means you should eat some more fruits and veggies. Tap to play GIF Tap to play GIF giphy.com

Take quizzes and chill with the BuzzFeed app. Get the app

You've got an okay memory, but a few things slip by you. But you keep trying, and that's what's important. Tap to play GIF Tap to play GIF giphy.com

Take quizzes and chill with the BuzzFeed app. Get the app

You've got a really good memory! It's not perfect, but for the most part, you can remember things pretty well. Tap to play GIF Tap to play GIF giphy.com

Take quizzes and chill with the BuzzFeed app. Get the app

Your memory is IMPECCABLE! You remember things easily and with great accuracy. Well done! Tap to play GIF Tap to play GIF giphy.com

Take quizzes and chill with the BuzzFeed app. Get the app",buzzfeed
4,What's The Most Fucked-Up Fashion Trend You've Seen?,"Needless to say, fashion can get unnecessarily. So tell us: What’s the weirdest fashion trend you’ve ever seen? Let us know in the comments below for a chance to be featured in an upcoming BuzzFeed Community post or video.",buzzfeed
4,15 Cool Things Canadians Are Buying On Amazon Right Now,"Promising review: ""Love these for making travel more organized! We just went on a 9 day cruise, and I was dreading that day-six-where-is-everything phase. These things are great for preventing mindless digging through the suitcase. Plus, if you're in a room with a dresser or anything like that, you can just pull them out of your bags and throw them in the drawers. Tada! You're unpacked, but you're really not, because you can pack up again in about 30 seconds!""– Ruth D.

Price: $22.99. Also available in blue and grey.",buzzfeed
4,21 Reasons Why Retail Workers Need To Stop Complaining,"21.

And finally, none of them ever do anything to put a smile on a customer's face.",buzzfeed
4,There's A Swedish Version Of The Office And Everyone Looks Weird,"All in all, the Swedish version of the Office looks pretty much the same...",buzzfeed
4,"15 Moms Who Are Way, Way Funnier Than You'll Ever Be","15.

And this mom whom we all need to be friends with immediately.",buzzfeed
4,What Percent Wine Mom Are You?,"What Percent Wine Mom Are You?

You can still take this quiz if you don't have kids, because we're all a little wine mom.",buzzfeed
9,5 big questions ahead of the Spurs-Warriors Western Conference finals | FOX Sports,"Even though the Eastern Conference semifinals haven't wrapped up yet, the San Antonio Spurs and the Golden State Warriors are set to tip off the 2017 NBA Western Conference finals in Oakland on Sunday.

It's the first time Gregg Popovich's team will get a crack at the Warriors in the playoffs since Golden State started its climb to the top of the basketball heap.

We have some bad news for the Spurs, though: the Warriors are 10-to-1 favorites to win the series and 10-point favorites in Game 1.

Indeed, most people are expecting a lopsided affair to set up the inevitable Finals matchup between the Warriors and Cleveland Cavaliers. But you have to play the games to know the real outcome.

Here are five big questions to get you ready for Spurs-Warriors.",fox-sports
9,Kevin Durant debuts his new signature sneakers in Game 1 vs. Spurs | FOX Sports,"Nike officially unveiled its latest signature sneaker for Kevin Durant on Sunday, and Game 1 of the Western Conference Finals against the Spurs was the perfect setting for the KD10 to make its on-court debut, courtesy of Durant himself.

The overall design is very similar to that of the KD9, with a couple of notable tweaks. The sneaker is decked out in what the company says is the most advanced Flyknit ever produced for basketball -- a ""low stretch, high-tenacity (think seat belt) yarn at stress points and a high stretch yarn at the collar and across the forefoot [which] yields a perfect balance of basketball-specific support and a sock-like hug.""

The other important change is the lacing system. On the KD9, the laces were mostly just decorative, but the new design looks like it'll be a lot easier to secure that all-important locked-down fit.

""It is one element [designer Leo Chang] and I talk about when working designs — one thing that goes under the radar is the laces,"" Durant says. ""To have Flyknit and a unique lacing pattern was key for us.""

Check out the photos below, beginning with an on-court look at the KD10 on Durant's feet ahead of Sunday's Game 1 vs. the Spurs. The faint blue anniversary colorway will be available May 26, and the white colorway drops on June 1.",fox-sports
9,What the top 10 drivers had to say after the Go Bowling 400 | FOX Sports,"“It just seemed like other guys got better than us. We tried to adjust on our car and it never really made it better. The M&M’s Camry was fast when the sun was out. We were pretty quick up there riding the high side and doing a good job. We won the first segment and then the second segment I thought we were – had a shot to win that one as well too. I think we were third in that one and once it got dark out we just kind of lost it. Actually, other guys just got faster. The delta just got greater where those guys picked up a lot of speed and we didn’t. I don’t know where that’s at, but the guys gave me a great piece here. We had a lot of fun. Probably came out here with a better finish than we expected to with it as off as it was there at the end and a lot of things kind of happened in there. We just kind of got the right breaks and got lucky to miss the 48 (Jimmie Johnson) coming across our nose and made it to the stripe fifth, so we’ll go to next week.”

© Nigel Kinrade LAT Images www.latphoto.co.uk Nigel Kinrade",fox-sports
9,Watch Twins centerfielder Byron Buxton fly into the wall to make phenomenal catch | FOX Sports,"23-year-old Minnesota Twins centerfielder Byron Buxton showed off his unbelievable speed Sunday to rob Carlos Santana in the sixth inning. Buxton caught a hard-hit shot from Santana in mid-air while hurtling toward the wall, and he managed to hold onto the ball through impact.

Your browser does not support iframes.

Buxton went 1-for-3 on the day at the plate to raise his average to .173, but the Indians held on for an 8-3 win.

FOX Fantasy Baseball Join or Create a Free League

Play Now!",fox-sports
16,"Similarities, differences between Trump and Nixon","Our Terms of Service and Privacy Policy have changed.

By continuing to use this site, you are agreeing to the new Privacy Policy and Terms of Service.",cnn
6,Clapper: US institutions 'under assault' from Trump,"Washington (CNN) Former Director of National Intelligence James Clapper said Sunday that he thinks US institutions are under assault from President Donald Trump.

""I think in many ways our institutions are under assault both externally -- and that's the big news here is the Russian interference in our election system -- and I think as well our institutions are under assault internally,"" Clapper told anchor Jake Tapper on CNN's ""State of the Union.""

Pressed if he meant US institutions were under assault internally from the President, Clapper responded, ""Exactly.""

Clapper called on the other branches of the federal government to step up in their roles as a check on the executive.

""The founding fathers, in their genius, createdya a system of three co-equal branches of government and a built-in system of checks and balances,"" Clapper said. ""I feel as though that is under assault and is eroding.""

Democrats and several Republicans in Congress have publicly mulled pressing the Department of Justice to appoint a special prosecutor or establishing an independent investigative body that could look into allegations of potential collusion between Russia and the Trump campaign in what the US intelligence community says was Moscow's efforts to influence the US election.

The Senate must confirm a new FBI director once Trump names a candidate; that FBI director will take a lead role in the Russia investigation.

Utah Republican Sen. Mike Lee advocated on ""Fox News Sunday"" that Trump appoint Judge Merrick Garland to head the FBI. Josh Holmes, a former aide to Senate Majority Leader Mitch McConnell, said later on the program that the Republican leader had just called him to say he would support Garland for FBI's top spot.

Garland was President Barack Obama's pick to replace Supreme Court Justice Antonin Scalia after Scalia's death last year. If appointed and confirmed as FBI director, Garland's appointment would create a vacancy on the US Circuit Court of Appeals for the District of Columbia, which has jurisdiction over the DC area and federal agencies, making it one of the highest legal authorities in the country short of the Supreme Court.

Can't refute or confirm collusion questions

Clapper also said Sunday that the President and the White House are wrong to cite Clapper's previous Senate testimony on the questions about alleged collusion between the Trump campaign and Russia as proof that no such collusion exists, emphasizing that no one should portray his comments as ""exculpatory"" -- something Trump has done repeatedly on Twitter.

Director Clapper reiterated what everybody, including the fake media already knows- there is ""no evidence"" of collusion w/ Russia and Trump. — Donald J. Trump (@realDonaldTrump) May 8, 2017

When James Clapper himself, and virtually everyone else with knowledge of the witch hunt, says there is no collusion, when does it end? — Donald J. Trump (@realDonaldTrump) May 12, 2017

""The bottom line is I don't know if there was collusion, political collusion,"" Clapper told Tapper. ""I don't know of any evidence to it. So I can't refute it, and I can't confirm it.""

Clapper told NBC in March that he didn't know of any evidence that demonstrated collusion between Russia and the Trump campaign. At a Senate Judiciary subcommittee hearing earlier this month, Clapper clarified that statement, saying he was also unaware of the FBI's investigation into the matter until Comey made it public in March.

At that subcommittee hearing, former acting Attorney General Sally Yates, whom Trump fired in January for refusing to defend his initial temporary ban on visitors from several Muslim-majority countries and suspension of the entry of Syrian refugees, declined to answer the question of whether there was evidence of collusion publicly; in her answer, she also noted that Clapper had been unaware of the FBI investigation.

Clapper said Sunday that his ""standard practice"" as the leader of the intelligence community during the Obama administration was to defer to the FBI on any counterintelligence investigations.

He noted the intelligence community's joint assessment declaring Russia had interfered in the 2016 election did not contain any reporting about political collusion.

""I did not have any evidence,"" Clapper said, again noting he was unaware of the executive branch investigation into allegations of collusion.

Comey and Trump

On Friday, Trump raised eyebrows by tweeting a warning to Comey, whom he fired unexpectedly on Tuesday, about leaking information to the media, saying he ""better hope that there are no 'tapes' of our conversations before he starts leaking to the press.""

In his news briefing later that day, White House press secretary Sean Spicer declined repeatedly to explain what the tweet meant or address questions about whether there were recording devices in the Oval Office.

James Comey better hope that there are no ""tapes"" of our conversations before he starts leaking to the press! — Donald J. Trump (@realDonaldTrump) May 12, 2017

Trump and Comey had a private dinner in the White House on January 27 in which a source close to Comey said the President asked the FBI director to pledge his loyalty, which Comey, who reportedly was taken aback by the request, refused to do.

The dinner was on the same day that Yates went to the White House to warn the administration about since-ousted national security adviser Michael Flynn's potential vulnerability to Russian blackmail and that Trump issued the executive order restricting travel from several majority-Muslim nations.

Clapper said Sunday that he spoke with Comey prior to the dinner while at an event at FBI headquarters in Washington.

""He mentioned to me the invitation he had from the President for dinner,"" Clapper said. ""He was -- my characterization -- uneasy with it both from the standpoint of the optic of compromising his independence and the independence of the FBI.""",cnn
9,"Spurs’ Kawhi Leonard re-injures ankle, won’t return for Game 1 | FOX Sports","Kawhi Leonard was forced out of Game 1 of the Western Conference finals against the Warriors after re-injuring his left ankle midway through the third quarter. The injury, which Leonard initially suffered in Game 5 of the second round series against the Rockets, kept him out of Game 6.

Leonard initially tweaked the ankle on Sunday while running near his team’s bench, but after tightening up his shoelaces, he was able to remain in the game. A borderline dirty play from Warriors’ center Zaza Pachulia — where he undercut Leonard as he attempted to land after a jump shot — was the one that sent Leonard to the locker room for the remainder of the contest.

Kawhi Leonard (sprained left ankle) will not return to today's game. — San Antonio Spurs (@spurs) May 14, 2017

The Spurs led 78-55 when Leonard subbed out, but the Warriors immediately went on an 18-0 run to climb back into the game. San Antonio’s lead had been cut to nine by the end of the third quarter.",fox-sports
4,As it happened: Bafta Television Awards 2017,"The Queen beats The Crown at the Baftas

Ant and Dec dedicate their Bafta TV Award to the Queen after winning for hosting her birthday party.",bbc-news
